"","PIN","CITY","STATE","ZIP","RELIGIOUS","NUMSTUDS","STTCH_RT","HIGR","SCHOOL","ADDRESS","COUNTY","P_MINOR","YR","P_INDIAN","P_ASIAN","P_HISP","P_BLACK","P_WHITE","MALES","PCT_4YEAR","PCT_2YEAR","LATITUDE","LONGITUDE","P_PACIFIC","P_TR","data.notes"
"95","00000146","BIRMINGHAM","AL","35205",1,162,12.831683168,8,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",11.111111111,"1993",0,2.4691358025,4.9382716049,3.7037037037,88.888888889,NA,NA,NA,33.498497,-86.7876723,NA,NA,"Multiple Lat and Long"
"96","00000146","BIRMINGHAM","AL","35205",1,177,14.16,8,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",3,"1995",0,0.5649717514,4.5197740113,6.2146892655,88.700564972,NA,NA,NA,33.498497,-86.7876723,NA,NA,"Multiple Lat and Long"
"97","00000146","BIRMINGHAM","AL","35205",1,177,15.91011236,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",12.994350283,"1997",0,0.5649717514,2.2598870056,10.169491525,87.005649718,90,NA,NA,33.498497,-86.7876723,NA,NA,"Multiple Lat and Long"
"98","00000146","BIRMINGHAM","AL","35205",1,202,15.102803738,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",18.316831683,"1999",0,4.4554455446,2.9702970297,10.891089109,81.683168317,114,NA,NA,33.498497,-86.7876723,NA,NA,"Multiple Lat and Long"
"99","00000146","BIRMINGHAM","AL","35205",1,225,16.917293233,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",21.333333333,"2001",0,3.5555555556,6.6666666667,11.111111111,78.666666667,115,NA,NA,33.498497,-86.7876723,NA,NA,"Multiple Lat and Long"
"100","00000146","BIRMINGHAM","AL","35205",1,217,18.3898305084746,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",12.4423963133641,"2003",0,0.460829493087558,4.14746543778802,7.83410138248848,87.5576036866359,102,NA,NA,33.498497,-86.7876723,NA,NA,"Multiple Lat and Long"
"101","00000146","BIRMINGHAM","AL","35205",1,221,14.4444444444444,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",13.1221719457014,"2005",0.452488687782806,0,5.88235294117647,6.78733031674208,86.8778280542987,118,NA,NA,33.498497,-86.7876723,NA,NA,"Multiple Lat and Long"
"102","00000146","BIRMINGHAM","AL","35205",1,234,13.3714285714286,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",13.2478632478633,"2007",0,0.854700854700855,7.26495726495727,5.12820512820513,86.7521367521368,102,NA,NA,33.498497,-86.7876723,NA,NA,"Multiple Lat and Long"
"103","00000146","BIRMINGHAM","AL","35205",1,185,14.3410852713178,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",NA,"2009",0,2.16216216216216,8.64864864864865,5.94594594594595,82.7027027027027,88,NA,NA,33.498497,-86.7876723,0,0.540540540540541,"Multiple Lat and Long"
"104","00000146","BIRMINGHAM","AL","35205",1,173,11.307189542,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",NA,"2011",0,1.7341040462,6.3583815029,11.560693642,80.346820809,78,NA,NA,33.498497,-86.7876723,0,0,"Multiple Lat and Long"
"105","00000146","BIRMINGHAM","AL","35205",1,172,7.85388127853881,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",NA,"2013",0,0.581395348837209,3.48837209302326,18.6046511627907,72.6744186046512,84,NA,NA,33.498497,-86.7876723,0,4.65116279069767,"Multiple Lat and Long"
"106","00000146","BIRMINGHAM","AL","35205",1,180,14.6341463414634,13,"ST ROSE OF LIMA SCHOOL","1401 22ND ST S","Jefferson",NA,"2015",0,1.66666666666667,6.66666666666667,18.3333333333333,65.5555555555556,84,NA,NA,33.498497,-86.7876723,0,7.77777777777778,"Multiple Lat and Long"
"107","00000157","BIRMINGHAM","AL","35203",1,159,17.666656494,8,NA,NA,"Jefferson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.5186011,-86.8098075,NA,NA,"Lat and Long from zip centroid"
"108","00000157","BIRMINGHAM","AL","35203",1,190,21.1111111111,8,NA,NA,"Jefferson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.5186011,-86.8098075,NA,NA,"Lat and Long from zip centroid"
"109","00000157","BIRMINGHAM","AL","35203",1,208,17.515789474,8,NA,NA,"Jefferson",95.192307692,"1993",0,0.9615384615,0.4807692308,93.75,4.8076923077,NA,NA,NA,33.5186011,-86.8098075,NA,NA,"Lat and Long from zip centroid"
"110","00000157","BIRMINGHAM","AL","35237",1,220,16,8,NA,NA,"Jefferson",5,"1995",0,0.9090909091,0,98.636363636,0.4545454545,NA,NA,NA,33.5186011,-86.8098075,NA,NA,"Lat and Long from zip centroid"
"111","00000157","BIRMINGHAM","AL","35237",1,190,13.571428571,13,NA,NA,"Jefferson",98.421052632,"1997",0,1.0526315789,0,97.368421053,1.5789473684,105,NA,NA,33.5186011,-86.8098075,NA,NA,"Lat and Long from zip centroid"
"112","00000157","BIRMINGHAM","AL","35237",1,202,17.758241758,13,NA,NA,"Jefferson",98.01980198,"1999",0,3.4653465347,0,94.554455446,1.9801980198,109,NA,NA,33.5186011,-86.8098075,NA,NA,"Lat and Long from zip centroid"
"113","00000157","BIRMINGHAM","AL","35237",1,150,12.5,13,NA,NA,"Jefferson",96.666666667,"2001",2.6666666667,0,0,94,3.3333333333,81,NA,NA,33.5186011,-86.8098075,NA,NA,"Lat and Long from zip centroid"
"114","00000168","BIRMINGHAM","AL","35218",1,189,16.258056641,12,NA,NA,"JEFFERSON",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.507667,-86.8939946,NA,NA,"Lat and Long from zip centroid"
"115","00000168","BIRMINGHAM","AL","35218",1,159,13.6774193548,8,NA,NA,"JEFFERSON",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.507667,-86.8939946,NA,NA,"Lat and Long from zip centroid"
"116","00000168","BIRMINGHAM","AL","35218",1,145,14.5,8,NA,NA,"JEFFERSON",31.034482759,"1993",0,0,0.6896551724,30.344827586,68.965517241,NA,NA,NA,33.507667,-86.8939946,NA,NA,"Lat and Long from zip centroid"
"117","00000168","BIRMINGHAM","AL","35218",1,120,10.322580645,8,NA,NA,"JEFFERSON",5,"1995",0,0,0,69.166666667,30.833333333,NA,NA,NA,33.507667,-86.8939946,NA,NA,"Lat and Long from zip centroid"
"118","00000179","BIRMINGHAM","AL","35213",1,230,19.166656494,8,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"119","00000179","BIRMINGHAM","AL","35213",1,222,16.5981308411,8,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"120","00000179","BIRMINGHAM","AL","35213",1,248,20.04040404,8,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",4.8387096774,"1993",0,1.6129032258,3.2258064516,0,95.161290323,NA,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"121","00000179","BIRMINGHAM","AL","35213",1,237,17.236363636,8,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",2,"1995",0,0,5.0632911392,0,94.936708861,NA,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"122","00000179","BIRMINGHAM","AL","35213",1,222,15.310344828,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",9.009009009,"1997",0,0,5.4054054054,3.6036036036,90.990990991,109,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"123","00000179","BIRMINGHAM","AL","35213",1,219,15.103448276,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",8.6757990868,"1999",0,3.196347032,4.1095890411,1.3698630137,91.324200913,107,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"124","00000179","BIRMINGHAM","AL","35213",1,204,16.190476191,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",14.215686275,"2001",0,0.9803921569,8.8235294118,4.4117647059,85.784313726,108,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"125","00000179","BIRMINGHAM","AL","35213",1,206,14.2068965517241,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",21.8446601941748,"2003",0.485436893203884,0,16.9902912621359,4.36893203883495,78.1553398058253,96,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"126","00000179","BIRMINGHAM","AL","35213",1,192,13.4265734265734,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",17.1875,"2005",0,3.64583333333333,3.64583333333333,9.89583333333333,82.8125,95,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"127","00000179","BIRMINGHAM","AL","35213",1,186,12.0779220779221,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",17.2043010752688,"2007",0,3.76344086021505,4.30107526881721,9.13978494623656,82.7956989247312,82,NA,NA,33.5167,-86.741221,NA,NA,"Multiple Lat and Long"
"128","00000179","BIRMINGHAM","AL","35213",1,190,11.5853658536585,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",NA,"2009",0,3.68421052631579,4.21052631578947,8.94736842105263,83.1578947368421,92,NA,NA,33.5167,-86.741221,0,0,"Multiple Lat and Long"
"129","00000179","BIRMINGHAM","AL","35213",1,210,12.426035503,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",NA,"2011",0,5.7142857143,5.2380952381,10.952380952,75.714285714,99,NA,NA,33.5167,-86.741221,1.9047619048,0.4761904762,"Multiple Lat and Long"
"130","00000179","BIRMINGHAM","AL","35213",1,197,14.0714285714286,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",NA,"2013",0,5.58375634517767,5.0761421319797,11.1675126903553,75.6345177664975,84,NA,NA,33.5167,-86.741221,2.03045685279188,0.50761421319797,"Multiple Lat and Long"
"131","00000179","BIRMINGHAM","AL","35213",1,202,12.7044025157233,13,"ST FRANCIS XAVIER SCHOOL","2 XAVIER CIR","Jefferson",NA,"2015",0,5.44554455445545,4.95049504950495,11.3861386138614,75.7425742574257,86,NA,NA,33.5167,-86.741221,1.98019801980198,0.495049504950495,"Multiple Lat and Long"
"132","00000204","BIRMINGHAM","AL","35206",1,266,17.300811768,8,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"133","00000204","BIRMINGHAM","AL","35206",1,266,16.3692307692,8,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"134","00000204","BIRMINGHAM","AL","35206",1,245,17.5,8,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",16.734693878,"1993",0,0.4081632653,1.6326530612,14.693877551,83.265306122,NA,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"135","00000204","BIRMINGHAM","AL","35206",1,262,23.818181818,8,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",3,"1995",0,0.3816793893,0.3816793893,15.267175573,83.969465649,NA,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"136","00000204","BIRMINGHAM","AL","35206",1,224,20.597701149,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",25.446428571,"1997",0,2.2321428571,0.4464285714,22.767857143,74.553571429,103,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"137","00000204","BIRMINGHAM","AL","35206",1,215,18.901098901,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",30.23255814,"1999",2.3255813953,4.6511627907,0.4651162791,22.790697674,69.76744186,100,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"138","00000204","BIRMINGHAM","AL","35206",1,182,15.964912281,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",35.714285714,"2001",1.6483516484,5.4945054945,1.6483516484,26.923076923,64.285714286,88,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"139","00000204","BIRMINGHAM","AL","35261",1,179,14.4354838709677,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",49.7206703910615,"2003",1.67597765363129,0,6.14525139664805,41.8994413407821,50.2793296089386,93,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"140","00000204","BIRMINGHAM","AL","35261",1,167,16.0576923076923,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",72.4550898203593,"2005",2.39520958083832,1.79640718562874,5.98802395209581,62.2754491017964,27.5449101796407,103,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"141","00000204","BIRMINGHAM","AL","35261",1,120,9.02255639097744,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",77.5,"2007",0.833333333333333,5.83333333333333,5.83333333333333,65,22.5,68,NA,NA,33.56375,-86.723801,NA,NA,"changed locations"
"142","00000204","BIRMINGHAM","AL","35261",1,88,9.36170212765957,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",NA,"2009",0,4.54545454545455,2.27272727272727,60.2272727272727,26.1363636363636,51,NA,NA,33.56375,-86.723801,0,6.81818181818182,"changed locations"
"143","00000204","BIRMINGHAM","AL","35206",1,115,10.8490566037736,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",NA,"2013",0,0,0.869565217391304,79.1304347826087,10.4347826086957,50,NA,NA,33.56375,-86.723801,0.869565217391304,8.69565217391304,"changed locations"
"144","00000204","BIRMINGHAM","AL","35206",1,153,11.7692307692308,13,"ST BARNABAS REGIONAL SCHOOL","7901 1ST AVE N","Jefferson",NA,"2015",0,0,7.84313725490196,84.3137254901961,3.26797385620915,71,NA,NA,33.56375,-86.723801,0,4.57516339869281,"changed locations"
"145","00000215","BIRMINGHAM","AL","35205",1,244,27.111099243,8,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"146","00000215","BIRMINGHAM","AL","35205",1,229,25.4444444444,8,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"147","00000215","BIRMINGHAM","AL","35205",1,204,18.337078652,8,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",100,"1993",0,0,0,100,0,NA,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"148","00000215","BIRMINGHAM","AL","35205",1,169,15.720930233,8,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",5,"1995",0,0,0,100,0,NA,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"149","00000215","BIRMINGHAM","AL","35205",1,149,12.817204301,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",100,"1997",0,0,0,100,0,69,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"150","00000215","BIRMINGHAM","AL","35205",1,198,17.797752809,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",100,"1999",0,0,0,100,0,68,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"151","00000215","BIRMINGHAM","AL","35205",1,191,15.916666667,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",88.481675393,"2001",0,0.5235602094,0,87.958115183,11.518324607,96,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"152","00000215","BIRMINGHAM","AL","35205",1,185,15.4166666666667,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",89.7297297297297,"2003",0,0.540540540540541,0,89.1891891891892,10.2702702702703,91,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"153","00000215","BIRMINGHAM","AL","35205",1,197,14.812030075188,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",100,"2007",0,0,0,100,0,109,NA,NA,33.4937863,-86.8278909,NA,NA,"Multiple Lat and Long"
"154","00000215","BIRMINGHAM","AL","35205",1,155,17.2222222222222,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",NA,"2009",0,0,0,96.7741935483871,0.645161290322581,90,NA,NA,33.4937863,-86.8278909,0,2.58064516129032,"Multiple Lat and Long"
"155","00000215","BIRMINGHAM","AL","35205",1,168,13.333333333,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",NA,"2011",0,0,0,100,0,98,NA,NA,33.4937863,-86.8278909,0,0,"Multiple Lat and Long"
"156","00000215","BIRMINGHAM","AL","35205",1,151,14.5192307692308,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",NA,"2013",0,0,0,100,0,89,NA,NA,33.4937863,-86.8278909,0,0,"Multiple Lat and Long"
"157","00000215","BIRMINGHAM","AL","35205",1,121,12.1,13,"OUR LADY OF FATIMA CATHOLIC SCHOOL","630 1ST ST S","Jefferson",NA,"2015",0,0,0.826446280991736,99.1735537190083,0,62,NA,NA,33.4937863,-86.8278909,0,0,"Multiple Lat and Long"
"158","00000226","BIRMINGHAM","AL","35205",1,648,15.292030335,12,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.45822,-86.802141,NA,NA,"changed locations"
"159","00000226","BIRMINGHAM","AL","35205",1,630,12.5685785536,12,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.45822,-86.802141,NA,NA,"changed locations"
"160","00000226","BIRMINGHAM","AL","35205",1,807,13.45,12,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",15.861214374,"1993",0.1239157373,1.4869888476,0.4956629492,13.75464684,84.138785626,NA,NA,NA,33.45822,-86.802141,NA,NA,"changed locations"
"161","00000226","BIRMINGHAM","AL","35219",1,900,17.391304348,12,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",3,"1995",0,1.4444444444,0.4444444444,13.777777778,84.333333333,NA,NA,NA,33.45822,-86.802141,NA,NA,"changed locations"
"162","00000226","BIRMINGHAM","AL","35219",1,949,15.783783784,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",20.231822972,"1997",0,0.9483667018,1.1591148577,18.124341412,79.768177029,449,NA,NA,33.45822,-86.802141,NA,NA,"changed locations"
"163","00000226","BIRMINGHAM","AL","35219",1,939,13.559566787,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",20.2342918,"1999",0,0.9584664537,1.1714589989,18.104366347,79.7657082,469,98,2,33.45822,-86.802141,NA,NA,"changed locations"
"164","00000226","BIRMINGHAM","AL","35219",1,835,14.884135472,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",31.497005988,"2001",0,1.3173652695,1.1976047904,28.982035928,68.502994012,409,89,9,33.45822,-86.802141,NA,NA,"changed locations"
"165","00000226","BIRMINGHAM","AL","35219",1,735,11.2213740458015,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",27.0748299319728,"2003",0,2.17687074829932,0.952380952380952,23.9455782312925,72.9251700680272,367,98,2,33.45822,-86.802141,NA,NA,"changed locations"
"166","00000226","BIRMINGHAM","AL","35209",1,647,12.94,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",27.047913446677,"2005",0,2.16383307573416,0.927357032457496,23.9567233384853,72.952086553323,323,76,17,33.45822,-86.802141,NA,NA,"changed locations"
"167","00000226","BIRMINGHAM","AL","35209",1,620,13.1914893617021,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",31.2903225806452,"2007",0,1.12903225806452,0.483870967741936,29.6774193548387,68.7096774193549,315,98,NA,33.45822,-86.802141,NA,NA,"changed locations"
"168","00000226","BIRMINGHAM","AL","35209",1,600,14.6699266503668,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",NA,"2009",0,1,3.83333333333333,18,76.8333333333333,298,98,NA,33.45822,-86.802141,0,0.333333333333333,"changed locations"
"169","00000226","BIRMINGHAM","AL","35209",1,624,13.565217391,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",NA,"2011",0,1.2820512821,3.3653846154,19.391025641,74.198717949,310,96,NA,33.45822,-86.802141,0,1.7628205128,"changed locations"
"170","00000226","BIRMINGHAM","AL","35209",1,623,10.9298245614035,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",NA,"2013",0,1.28410914927769,3.37078651685393,19.422150882825,74.1573033707865,310,98,NA,33.45822,-86.802141,0,1.76565008025682,"changed locations"
"171","00000226","BIRMINGHAM","AL","35209",1,588,13.0666666666667,17,"JOHN CARROLL CATHOLIC HIGH SCHOOL","300 LAKESHORE PKWY","Jefferson",NA,"2015",0.170068027210884,3.40136054421769,4.76190476190476,19.2176870748299,70.2380952380952,293,100,NA,33.45822,-86.802141,0.170068027210884,2.04081632653061,"changed locations"
"172","00000237","BIRMINGHAM","AL","35218",1,204,14.571426392,12,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.51008,-86.881243,NA,NA,"One lat and long pair"
"173","00000237","BIRMINGHAM","AL","35218",1,167,14.8444444444,12,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.51008,-86.881243,NA,NA,"One lat and long pair"
"174","00000237","BIRMINGHAM","AL","35218",1,185,17.831325301,12,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",100,"1993",0,0,0,100,0,NA,NA,NA,33.51008,-86.881243,NA,NA,"One lat and long pair"
"175","00000237","BIRMINGHAM","AL","35218",1,195,20.25974026,12,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",5,"1995",0,0,0,100,0,NA,NA,NA,33.51008,-86.881243,NA,NA,"One lat and long pair"
"176","00000237","BIRMINGHAM","AL","35218",1,180,10.588235294,17,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",100,"1997",0,0,0,100,0,78,NA,NA,33.51008,-86.881243,NA,NA,"One lat and long pair"
"177","00000237","BIRMINGHAM","AL","35218",1,169,12.18018018,17,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",40.828402367,"1999",0,0,0,40.828402367,59.171597633,82,85,5,33.51008,-86.881243,NA,NA,"One lat and long pair"
"178","00000237","BIRMINGHAM","AL","35218",1,170,9.49720670391062,17,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",100,"2003",0,0,0,100,0,93,98,2,33.51008,-86.881243,NA,NA,"One lat and long pair"
"179","00000237","BIRMINGHAM","AL","35218",1,138,7.93103448275862,17,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",100,"2005",0,0,0,100,0,75,65,35,33.51008,-86.881243,NA,NA,"One lat and long pair"
"180","00000237","BIRMINGHAM","AL","35218",1,168,16.969696969697,17,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",99.4047619047619,"2007",0,0,0,99.4047619047619,0.595238095238095,91,95,NA,33.51008,-86.881243,NA,NA,"One lat and long pair"
"181","00000237","BIRMINGHAM","AL","35218",1,160,16.8421052631579,17,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",NA,"2009",0,0,0,100,0,64,92,NA,33.51008,-86.881243,0,0,"One lat and long pair"
"182","00000237","BIRMINGHAM","AL","35218",1,210,14.685314685,17,"HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL","2001 19TH STREET ENSLEY","Jefferson",NA,"2011",0,0,0,100,0,70,86,NA,33.51008,-86.881243,0,0,"One lat and long pair"
